# Comments on shell extraction
#
# star_pos_pxl:[166.1, 169.1]  # position of star in original datacube pixel (y,x)
# star_pos_wcs:[-62.64006879, 98.9003431]  # position of star in J2000 (dec, ra)
# subcube_size:45  # size in arcsec of each axis of the subcube extracted from the original one.
# rest_line:4861.3  # rest wavelength of the line in angstrom
# wave_range:50  # the range of wavelength considered, centered at rest_line (lambda_blue = rest_line - wave_range/2, lambda_red = rest_line - wave_range/2)
# snr_threshold:2  # when extracting shell, select svoxels with snr greater or equal to this value
# bindata:False  # True if data was binned, False otherwise
# pxl_scl:[0.2 0.2]  # pixel scale in arcsecs (y,x)
# wave_step:1.25  # wavelength step of the cube in angstrom
# minimum_adjacent_pixels:3  # when extracting shell, select those svoxels with at least this number of adjacent svoxels (after applying snr_threshold selection)
# flux_selection:0.1  # when extracting shell, select those svoxels wich flux is greater than flux_selection quantile (after applying minimum_adjacent_pixels selection)
# distance[pc]:501  # distance used to convert PPV into PPP in parsec
# tsn[yrs]:96.5503  # time since nova in years
# vsys[km/s]:1.8  # systemic velocity used to convert PPV into PPP in km/s
# expansion_history:"linear"  # expansion history model used during PPP conversion
# expansion_coeffs:[370]  # coefficients used during PPP conversion (model dependent)
#
# Comments on columns
#
# x,y,z_pxl: svoxel x,y and z position in pixels with respect the central star which is at 0,0,0
# x,y_arcsec: svoxel x and y position in arcsecs in the PPV space with respect the central star
# z_kms: svoxel velocity in km/s in the PPV space with respect the rest_line wavelength
# x,y,z_au: svoxel position in the PPP space in AU with respect the central star
# flux, flux_e: the flux and its uncertainty associated to the svoxel
# snr: lower limit for the signal to noise ratio associated to the svoxel
# belongs_to: if the svoxels belongs to the star, equatorial ring or polar filament
#
x_pxl,y_pxl,z_pxl,x_arcsec,y_arcsec,z_kms,x_au,y_au,z_au,flux,flux_e,snr,belongs_to
0.7,1.9,-10.01,0.14,0.38,-772.0,70.0,190.0,-15760.0,1526.0,493.0,3.0,star
4.7,1.9,-10.01,0.94,0.38,-772.0,471.0,190.0,-15760.0,538.0,204.0,2.0,star
-10.3,2.9,-10.01,-2.06,0.58,-772.0,-1032.0,291.0,-15760.0,101.0,39.0,2.0,star
-6.3,2.9,-10.01,-1.26,0.58,-772.0,-631.0,291.0,-15760.0,222.0,103.0,2.0,star
-5.3,2.9,-10.01,-1.06,0.58,-772.0,-531.0,291.0,-15760.0,345.0,138.0,2.0,star
-4.3,2.9,-10.01,-0.86,0.58,-772.0,-431.0,291.0,-15760.0,565.0,163.0,3.0,star
-3.3,2.9,-10.01,-0.66,0.58,-772.0,-331.0,291.0,-15760.0,700.0,225.0,3.0,star
-2.3,2.9,-10.01,-0.46,0.58,-772.0,-230.0,291.0,-15760.0,1137.0,278.0,4.0,star
-1.3,2.9,-10.01,-0.26,0.58,-772.0,-130.0,291.0,-15760.0,1158.0,334.0,3.0,star
-0.3,2.9,-10.01,-0.06,0.58,-772.0,-30.0,291.0,-15760.0,1451.0,378.0,3.0,star
0.7,2.9,-10.01,0.14,0.58,-772.0,70.0,291.0,-15760.0,1307.0,369.0,3.0,star
1.7,2.9,-10.01,0.34,0.58,-772.0,170.0,291.0,-15760.0,965.0,321.0,3.0,star
2.7,2.9,-10.01,0.54,0.58,-772.0,271.0,291.0,-15760.0,793.0,275.0,2.0,star
3.7,2.9,-10.01,0.74,0.58,-772.0,371.0,291.0,-15760.0,646.0,228.0,2.0,star
4.7,2.9,-10.01,0.94,0.58,-772.0,471.0,291.0,-15760.0,393.0,183.0,2.0,star
-3.3,3.9,-10.01,-0.66,0.78,-772.0,-331.0,391.0,-15760.0,523.0,174.0,2.0,star
-0.3,3.9,-10.01,-0.06,0.78,-772.0,-30.0,391.0,-15760.0,685.0,248.0,2.0,star
0.7,3.9,-10.01,0.14,0.78,-772.0,70.0,391.0,-15760.0,633.0,247.0,2.0,star
4.7,3.9,-10.01,0.94,0.78,-772.0,471.0,391.0,-15760.0,313.0,150.0,2.0,star
-0.3,4.9,-10.01,-0.06,0.98,-772.0,-30.0,491.0,-15760.0,475.0,170.0,2.0,star
-3.3,5.9,-10.01,-0.66,1.18,-772.0,-331.0,591.0,-15760.0,232.0,101.0,2.0,star
-2.3,5.9,-10.01,-0.46,1.18,-772.0,-230.0,591.0,-15760.0,216.0,105.0,2.0,star
-0.3,5.9,-10.01,-0.06,1.18,-772.0,-30.0,591.0,-15760.0,285.0,121.0,2.0,star
-3.3,6.9,-10.01,-0.66,1.38,-772.0,-331.0,691.0,-15760.0,257.0,88.0,2.0,star
-0.3,6.9,-10.01,-0.06,1.38,-772.0,-30.0,691.0,-15760.0,273.0,102.0,2.0,star
0.7,6.9,-10.01,0.14,1.38,-772.0,70.0,691.0,-15760.0,232.0,105.0,2.0,star
0.7,7.9,-10.01,0.14,1.58,-772.0,70.0,792.0,-15760.0,251.0,75.0,3.0,star
-4.3,-11.1,-9.01,-0.86,-2.22,-695.0,-431.0,-1112.0,-14192.0,78.0,37.0,2.0,star
3.7,-11.1,-9.01,0.74,-2.22,-695.0,371.0,-1112.0,-14192.0,85.0,39.0,2.0,star
-5.3,-10.1,-9.01,-1.06,-2.02,-695.0,-531.0,-1012.0,-14192.0,93.0,45.0,2.0,star
-3.3,-10.1,-9.01,-0.66,-2.02,-695.0,-331.0,-1012.0,-14192.0,131.0,53.0,2.0,star
-4.3,-9.1,-9.01,-0.86,-1.82,-695.0,-431.0,-912.0,-14192.0,127.0,51.0,2.0,star
0.7,-9.1,-9.01,0.14,-1.82,-695.0,70.0,-912.0,-14192.0,168.0,62.0,2.0,star
1.7,-9.1,-9.01,0.34,-1.82,-695.0,170.0,-912.0,-14192.0,122.0,60.0,2.0,star
5.7,-9.1,-9.01,1.14,-1.82,-695.0,571.0,-912.0,-14192.0,90.0,45.0,2.0,star
11.7,-9.1,-9.01,2.34,-1.82,-695.0,1172.0,-912.0,-14192.0,55.0,25.0,2.0,star
-3.3,-8.1,-9.01,-0.66,-1.62,-695.0,-331.0,-812.0,-14192.0,140.0,64.0,2.0,star
-1.3,-8.1,-9.01,-0.26,-1.62,-695.0,-130.0,-812.0,-14192.0,181.0,76.0,2.0,star
0.7,-8.1,-9.01,0.14,-1.62,-695.0,70.0,-812.0,-14192.0,322.0,82.0,3.0,star
1.7,-8.1,-9.01,0.34,-1.62,-695.0,170.0,-812.0,-14192.0,178.0,74.0,2.0,star
3.7,-8.1,-9.01,0.74,-1.62,-695.0,371.0,-812.0,-14192.0,262.0,76.0,3.0,star
4.7,-8.1,-9.01,0.94,-1.62,-695.0,471.0,-812.0,-14192.0,155.0,60.0,2.0,star
-5.3,-7.1,-9.01,-1.06,-1.42,-695.0,-531.0,-711.0,-14192.0,192.0,60.0,3.0,star
-4.3,-7.1,-9.01,-0.86,-1.42,-695.0,-431.0,-711.0,-14192.0,151.0,66.0,2.0,star
-3.3,-7.1,-9.01,-0.66,-1.42,-695.0,-331.0,-711.0,-14192.0,276.0,87.0,3.0,star
-2.3,-7.1,-9.01,-0.46,-1.42,-695.0,-230.0,-711.0,-14192.0,292.0,85.0,3.0,star
-1.3,-7.1,-9.01,-0.26,-1.42,-695.0,-130.0,-711.0,-14192.0,376.0,100.0,3.0,star
-0.3,-7.1,-9.01,-0.06,-1.42,-695.0,-30.0,-711.0,-14192.0,348.0,90.0,3.0,star
0.7,-7.1,-9.01,0.14,-1.42,-695.0,70.0,-711.0,-14192.0,441.0,94.0,4.0,star
1.7,-7.1,-9.01,0.34,-1.42,-695.0,170.0,-711.0,-14192.0,265.0,89.0,2.0,star
2.7,-7.1,-9.01,0.54,-1.42,-695.0,271.0,-711.0,-14192.0,291.0,86.0,3.0,star
3.7,-7.1,-9.01,0.74,-1.42,-695.0,371.0,-711.0,-14192.0,365.0,87.0,4.0,star
4.7,-7.1,-9.01,0.94,-1.42,-695.0,471.0,-711.0,-14192.0,278.0,72.0,3.0,star
5.7,-7.1,-9.01,1.14,-1.42,-695.0,571.0,-711.0,-14192.0,218.0,65.0,3.0,star
-5.3,-6.1,-9.01,-1.06,-1.22,-695.0,-531.0,-611.0,-14192.0,280.0,71.0,3.0,star
-4.3,-6.1,-9.01,-0.86,-1.22,-695.0,-431.0,-611.0,-14192.0,321.0,83.0,3.0,star
-3.3,-6.1,-9.01,-0.66,-1.22,-695.0,-331.0,-611.0,-14192.0,485.0,110.0,4.0,star
-2.3,-6.1,-9.01,-0.46,-1.22,-695.0,-230.0,-611.0,-14192.0,493.0,109.0,4.0,star
-1.3,-6.1,-9.01,-0.26,-1.22,-695.0,-130.0,-611.0,-14192.0,518.0,143.0,3.0,star
-0.3,-6.1,-9.01,-0.06,-1.22,-695.0,-30.0,-611.0,-14192.0,627.0,130.0,4.0,star
0.7,-6.1,-9.01,0.14,-1.22,-695.0,70.0,-611.0,-14192.0,511.0,135.0,3.0,star
1.7,-6.1,-9.01,0.34,-1.22,-695.0,170.0,-611.0,-14192.0,546.0,126.0,4.0,star
2.7,-6.1,-9.01,0.54,-1.22,-695.0,271.0,-611.0,-14192.0,438.0,113.0,3.0,star
3.7,-6.1,-9.01,0.74,-1.22,-695.0,371.0,-611.0,-14192.0,403.0,115.0,3.0,star
4.7,-6.1,-9.01,0.94,-1.22,-695.0,471.0,-611.0,-14192.0,421.0,93.0,4.0,star
6.7,-6.1,-9.01,1.34,-1.22,-695.0,671.0,-611.0,-14192.0,233.0,72.0,3.0,star
-7.3,-5.1,-9.01,-1.46,-1.02,-695.0,-731.0,-511.0,-14192.0,137.0,63.0,2.0,star
-5.3,-5.1,-9.01,-1.06,-1.02,-695.0,-531.0,-511.0,-14192.0,338.0,98.0,3.0,star
-4.3,-5.1,-9.01,-0.86,-1.02,-695.0,-431.0,-511.0,-14192.0,378.0,112.0,3.0,star
-3.3,-5.1,-9.01,-0.66,-1.02,-695.0,-331.0,-511.0,-14192.0,793.0,156.0,5.0,star
-2.3,-5.1,-9.01,-0.46,-1.02,-695.0,-230.0,-511.0,-14192.0,890.0,164.0,5.0,star
-1.3,-5.1,-9.01,-0.26,-1.02,-695.0,-130.0,-511.0,-14192.0,845.0,217.0,3.0,star
-0.3,-5.1,-9.01,-0.06,-1.02,-695.0,-30.0,-511.0,-14192.0,1042.0,213.0,4.0,star
0.7,-5.1,-9.01,0.14,-1.02,-695.0,70.0,-511.0,-14192.0,1097.0,224.0,4.0,star
1.7,-5.1,-9.01,0.34,-1.02,-695.0,170.0,-511.0,-14192.0,880.0,202.0,4.0,star
2.7,-5.1,-9.01,0.54,-1.02,-695.0,271.0,-511.0,-14192.0,641.0,188.0,3.0,star
3.7,-5.1,-9.01,0.74,-1.02,-695.0,371.0,-511.0,-14192.0,685.0,165.0,4.0,star
4.7,-5.1,-9.01,0.94,-1.02,-695.0,471.0,-511.0,-14192.0,462.0,131.0,3.0,star
6.7,-5.1,-9.01,1.34,-1.02,-695.0,671.0,-511.0,-14192.0,248.0,97.0,2.0,star
8.7,-5.1,-9.01,1.74,-1.02,-695.0,872.0,-511.0,-14192.0,185.0,59.0,3.0,star
9.7,-5.1,-9.01,1.94,-1.02,-695.0,972.0,-511.0,-14192.0,105.0,51.0,2.0,star
-6.3,-4.1,-9.01,-1.26,-0.82,-695.0,-631.0,-411.0,-14192.0,302.0,90.0,3.0,star
-5.3,-4.1,-9.01,-1.06,-0.82,-695.0,-531.0,-411.0,-14192.0,253.0,119.0,2.0,star
-4.3,-4.1,-9.01,-0.86,-0.82,-695.0,-431.0,-411.0,-14192.0,391.0,138.0,2.0,star
-3.3,-4.1,-9.01,-0.66,-0.82,-695.0,-331.0,-411.0,-14192.0,922.0,203.0,4.0,star
-0.3,-4.1,-9.01,-0.06,-0.82,-695.0,-30.0,-411.0,-14192.0,1513.0,316.0,4.0,star
0.7,-4.1,-9.01,0.14,-0.82,-695.0,70.0,-411.0,-14192.0,1723.0,334.0,5.0,star
4.7,-4.1,-9.01,0.94,-0.82,-695.0,471.0,-411.0,-14192.0,541.0,163.0,3.0,star
-11.3,-3.1,-9.01,-2.26,-0.62,-695.0,-1132.0,-311.0,-14192.0,85.0,33.0,2.0,star
-9.3,-3.1,-9.01,-1.86,-0.62,-695.0,-932.0,-311.0,-14192.0,146.0,49.0,2.0,star
-6.3,-3.1,-9.01,-1.26,-0.62,-695.0,-631.0,-311.0,-14192.0,341.0,100.0,3.0,star
-5.3,-3.1,-9.01,-1.06,-0.62,-695.0,-531.0,-311.0,-14192.0,596.0,142.0,4.0,star
-4.3,-3.1,-9.01,-0.86,-0.62,-695.0,-431.0,-311.0,-14192.0,771.0,166.0,4.0,star
-3.3,-3.1,-9.01,-0.66,-0.62,-695.0,-331.0,-311.0,-14192.0,1206.0,248.0,4.0,star
-0.3,-3.1,-9.01,-0.06,-0.62,-695.0,-30.0,-311.0,-14192.0,2740.0,485.0,5.0,star
0.7,-3.1,-9.01,0.14,-0.62,-695.0,70.0,-311.0,-14192.0,2540.0,484.0,5.0,star
3.7,-3.1,-9.01,0.74,-0.62,-695.0,371.0,-311.0,-14192.0,1250.0,266.0,4.0,star
4.7,-3.1,-9.01,0.94,-0.62,-695.0,471.0,-311.0,-14192.0,906.0,194.0,4.0,star
5.7,-3.1,-9.01,1.14,-0.62,-695.0,571.0,-311.0,-14192.0,582.0,140.0,4.0,star
6.7,-3.1,-9.01,1.34,-0.62,-695.0,671.0,-311.0,-14192.0,270.0,106.0,2.0,star
-11.3,-2.1,-9.01,-2.26,-0.42,-695.0,-1132.0,-210.0,-14192.0,108.0,35.0,3.0,star
-10.3,-2.1,-9.01,-2.06,-0.42,-695.0,-1032.0,-210.0,-14192.0,93.0,40.0,2.0,star
-9.3,-2.1,-9.01,-1.86,-0.42,-695.0,-932.0,-210.0,-14192.0,127.0,51.0,2.0,star
-6.3,-2.1,-9.01,-1.26,-0.42,-695.0,-631.0,-210.0,-14192.0,306.0,112.0,2.0,star
-5.3,-2.1,-9.01,-1.06,-0.42,-695.0,-531.0,-210.0,-14192.0,507.0,154.0,3.0,star
-4.3,-2.1,-9.01,-0.86,-0.42,-695.0,-431.0,-210.0,-14192.0,948.0,186.0,5.0,star
-3.3,-2.1,-9.01,-0.66,-0.42,-695.0,-331.0,-210.0,-14192.0,1743.0,289.0,6.0,star
-2.3,-2.1,-9.01,-0.46,-0.42,-695.0,-230.0,-210.0,-14192.0,2791.0,403.0,6.0,star
-1.3,-2.1,-9.01,-0.26,-0.42,-695.0,-130.0,-210.0,-14192.0,3843.0,549.0,6.0,star
-0.3,-2.1,-9.01,-0.06,-0.42,-695.0,-30.0,-210.0,-14192.0,4120.0,639.0,6.0,star
0.7,-2.1,-9.01,0.14,-0.42,-695.0,70.0,-210.0,-14192.0,4213.0,634.0,6.0,star
1.7,-2.1,-9.01,0.34,-0.42,-695.0,170.0,-210.0,-14192.0,3685.0,527.0,6.0,star
2.7,-2.1,-9.01,0.54,-0.42,-695.0,271.0,-210.0,-14192.0,2706.0,428.0,6.0,star
3.7,-2.1,-9.01,0.74,-0.42,-695.0,371.0,-210.0,-14192.0,1506.0,314.0,4.0,star
4.7,-2.1,-9.01,0.94,-0.42,-695.0,471.0,-210.0,-14192.0,893.0,218.0,4.0,star
5.7,-2.1,-9.01,1.14,-0.42,-695.0,571.0,-210.0,-14192.0,512.0,150.0,3.0,star
6.7,-2.1,-9.01,1.34,-0.42,-695.0,671.0,-210.0,-14192.0,305.0,113.0,2.0,star
-9.3,-1.1,-9.01,-1.86,-0.22,-695.0,-932.0,-110.0,-14192.0,127.0,56.0,2.0,star
-8.3,-1.1,-9.01,-1.66,-0.22,-695.0,-832.0,-110.0,-14192.0,306.0,73.0,4.0,star
-7.3,-1.1,-9.01,-1.46,-0.22,-695.0,-731.0,-110.0,-14192.0,246.0,92.0,2.0,star
-6.3,-1.1,-9.01,-1.26,-0.22,-695.0,-631.0,-110.0,-14192.0,525.0,134.0,3.0,star
-5.3,-1.1,-9.01,-1.06,-0.22,-695.0,-531.0,-110.0,-14192.0,752.0,188.0,3.0,star
-4.3,-1.1,-9.01,-0.86,-0.22,-695.0,-431.0,-110.0,-14192.0,1552.0,244.0,6.0,star
-3.3,-1.1,-9.01,-0.66,-0.22,-695.0,-331.0,-110.0,-14192.0,1818.0,360.0,5.0,star
-2.3,-1.1,-9.01,-0.46,-0.22,-695.0,-230.0,-110.0,-14192.0,3227.0,514.0,6.0,star
-1.3,-1.1,-9.01,-0.26,-0.22,-695.0,-130.0,-110.0,-14192.0,4095.0,690.0,5.0,star
-0.3,-1.1,-9.01,-0.06,-0.22,-695.0,-30.0,-110.0,-14192.0,4978.0,819.0,6.0,star
0.7,-1.1,-9.01,0.14,-0.22,-695.0,70.0,-110.0,-14192.0,4618.0,792.0,5.0,star
1.7,-1.1,-9.01,0.34,-0.22,-695.0,170.0,-110.0,-14192.0,4180.0,648.0,6.0,star
2.7,-1.1,-9.01,0.54,-0.22,-695.0,271.0,-110.0,-14192.0,3277.0,511.0,6.0,star
3.7,-1.1,-9.01,0.74,-0.22,-695.0,371.0,-110.0,-14192.0,1751.0,362.0,4.0,star
4.7,-1.1,-9.01,0.94,-0.22,-695.0,471.0,-110.0,-14192.0,955.0,255.0,3.0,star
5.7,-1.1,-9.01,1.14,-0.22,-695.0,571.0,-110.0,-14192.0,660.0,172.0,3.0,star
6.7,-1.1,-9.01,1.34,-0.22,-695.0,671.0,-110.0,-14192.0,448.0,127.0,3.0,star
7.7,-1.1,-9.01,1.54,-0.22,-695.0,772.0,-110.0,-14192.0,326.0,96.0,3.0,star
-10.3,-0.1,-9.01,-2.06,-0.02,-695.0,-1032.0,-10.0,-14192.0,88.0,44.0,2.0,star
-7.3,-0.1,-9.01,-1.46,-0.02,-695.0,-731.0,-10.0,-14192.0,320.0,90.0,3.0,star
-6.3,-0.1,-9.01,-1.26,-0.02,-695.0,-631.0,-10.0,-14192.0,436.0,121.0,3.0,star
-5.3,-0.1,-9.01,-1.06,-0.02,-695.0,-531.0,-10.0,-14192.0,676.0,175.0,3.0,star
-4.3,-0.1,-9.01,-0.86,-0.02,-695.0,-431.0,-10.0,-14192.0,1208.0,226.0,5.0,star
-3.3,-0.1,-9.01,-0.66,-0.02,-695.0,-331.0,-10.0,-14192.0,1870.0,358.0,5.0,star
-2.3,-0.1,-9.01,-0.46,-0.02,-695.0,-230.0,-10.0,-14192.0,3191.0,517.0,6.0,star
-1.3,-0.1,-9.01,-0.26,-0.02,-695.0,-130.0,-10.0,-14192.0,4470.0,695.0,6.0,star
-0.3,-0.1,-9.01,-0.06,-0.02,-695.0,-30.0,-10.0,-14192.0,5828.0,839.0,6.0,star
0.7,-0.1,-9.01,0.14,-0.02,-695.0,70.0,-10.0,-14192.0,5532.0,777.0,7.0,star
1.7,-0.1,-9.01,0.34,-0.02,-695.0,170.0,-10.0,-14192.0,4342.0,621.0,6.0,star
2.7,-0.1,-9.01,0.54,-0.02,-695.0,271.0,-10.0,-14192.0,3022.0,486.0,6.0,star
3.7,-0.1,-9.01,0.74,-0.02,-695.0,371.0,-10.0,-14192.0,1918.0,352.0,5.0,star
4.7,-0.1,-9.01,0.94,-0.02,-695.0,471.0,-10.0,-14192.0,877.0,243.0,3.0,star
5.7,-0.1,-9.01,1.14,-0.02,-695.0,571.0,-10.0,-14192.0,705.0,159.0,4.0,star
6.7,-0.1,-9.01,1.34,-0.02,-695.0,671.0,-10.0,-14192.0,477.0,114.0,4.0,star
7.7,-0.1,-9.01,1.54,-0.02,-695.0,772.0,-10.0,-14192.0,363.0,86.0,4.0,star
9.7,-0.1,-9.01,1.94,-0.02,-695.0,972.0,-10.0,-14192.0,105.0,52.0,2.0,star
10.7,-0.1,-9.01,2.14,-0.02,-695.0,1072.0,-10.0,-14192.0,96.0,39.0,2.0,star
11.7,-0.1,-9.01,2.34,-0.02,-695.0,1172.0,-10.0,-14192.0,90.0,33.0,2.0,star
13.7,-0.1,-9.01,2.74,-0.02,-695.0,1373.0,-10.0,-14192.0,60.0,28.0,2.0,star
-6.3,0.9,-9.01,-1.26,0.18,-695.0,-631.0,90.0,-14192.0,368.0,117.0,3.0,star
-5.3,0.9,-9.01,-1.06,0.18,-695.0,-531.0,90.0,-14192.0,885.0,175.0,5.0,star
-4.3,0.9,-9.01,-0.86,0.18,-695.0,-431.0,90.0,-14192.0,1143.0,224.0,5.0,star
-3.3,0.9,-9.01,-0.66,0.18,-695.0,-331.0,90.0,-14192.0,1826.0,352.0,5.0,star
-0.3,0.9,-9.01,-0.06,0.18,-695.0,-30.0,90.0,-14192.0,4937.0,785.0,6.0,star
0.7,0.9,-9.01,0.14,0.18,-695.0,70.0,90.0,-14192.0,3897.0,724.0,5.0,star
3.7,0.9,-9.01,0.74,0.18,-695.0,371.0,90.0,-14192.0,1686.0,340.0,4.0,star
4.7,0.9,-9.01,0.94,0.18,-695.0,471.0,90.0,-14192.0,928.0,247.0,3.0,star
5.7,0.9,-9.01,1.14,0.18,-695.0,571.0,90.0,-14192.0,577.0,161.0,3.0,star
6.7,0.9,-9.01,1.34,0.18,-695.0,671.0,90.0,-14192.0,348.0,118.0,2.0,star
-9.3,1.9,-9.01,-1.86,0.38,-695.0,-932.0,190.0,-14192.0,116.0,50.0,2.0,star
-6.3,1.9,-9.01,-1.26,0.38,-695.0,-631.0,190.0,-14192.0,268.0,110.0,2.0,star
-5.3,1.9,-9.01,-1.06,0.38,-695.0,-531.0,190.0,-14192.0,713.0,158.0,4.0,star
-4.3,1.9,-9.01,-0.86,0.38,-695.0,-431.0,190.0,-14192.0,956.0,194.0,4.0,star
-3.3,1.9,-9.01,-0.66,0.38,-695.0,-331.0,190.0,-14192.0,1597.0,288.0,5.0,star
-0.3,1.9,-9.01,-0.06,0.38,-695.0,-30.0,190.0,-14192.0,2872.0,538.0,5.0,star
0.7,1.9,-9.01,0.14,0.38,-695.0,70.0,190.0,-14192.0,2538.0,499.0,5.0,star
3.7,1.9,-9.01,0.74,0.38,-695.0,371.0,190.0,-14192.0,1375.0,278.0,4.0,star
4.7,1.9,-9.01,0.94,0.38,-695.0,471.0,190.0,-14192.0,882.0,211.0,4.0,star
5.7,1.9,-9.01,1.14,0.38,-695.0,571.0,190.0,-14192.0,546.0,141.0,3.0,star
-9.3,2.9,-9.01,-1.86,0.58,-695.0,-932.0,291.0,-14192.0,112.0,48.0,2.0,star
-7.3,2.9,-9.01,-1.46,0.58,-695.0,-731.0,291.0,-14192.0,213.0,77.0,2.0,star
-6.3,2.9,-9.01,-1.26,0.58,-695.0,-631.0,291.0,-14192.0,233.0,104.0,2.0,star
-5.3,2.9,-9.01,-1.06,0.58,-695.0,-531.0,291.0,-14192.0,496.0,141.0,3.0,star
-4.3,2.9,-9.01,-0.86,0.58,-695.0,-431.0,291.0,-14192.0,740.0,168.0,4.0,star
-3.3,2.9,-9.01,-0.66,0.58,-695.0,-331.0,291.0,-14192.0,985.0,232.0,4.0,star
-2.3,2.9,-9.01,-0.46,0.58,-695.0,-230.0,291.0,-14192.0,1477.0,289.0,5.0,star
-1.3,2.9,-9.01,-0.26,0.58,-695.0,-130.0,291.0,-14192.0,1782.0,349.0,5.0,star
-0.3,2.9,-9.01,-0.06,0.58,-695.0,-30.0,291.0,-14192.0,2011.0,388.0,5.0,star
0.7,2.9,-9.01,0.14,0.58,-695.0,70.0,291.0,-14192.0,1767.0,380.0,4.0,star
1.7,2.9,-9.01,0.34,0.58,-695.0,170.0,291.0,-14192.0,1227.0,326.0,3.0,star
2.7,2.9,-9.01,0.54,0.58,-695.0,271.0,291.0,-14192.0,1188.0,282.0,4.0,star
3.7,2.9,-9.01,0.74,0.58,-695.0,371.0,291.0,-14192.0,960.0,232.0,4.0,star
4.7,2.9,-9.01,0.94,0.58,-695.0,471.0,291.0,-14192.0,598.0,188.0,3.0,star
5.7,2.9,-9.01,1.14,0.58,-695.0,571.0,291.0,-14192.0,402.0,133.0,3.0,star
6.7,2.9,-9.01,1.34,0.58,-695.0,671.0,291.0,-14192.0,287.0,103.0,2.0,star
-6.3,3.9,-9.01,-1.26,0.78,-695.0,-631.0,391.0,-14192.0,212.0,91.0,2.0,star
-5.3,3.9,-9.01,-1.06,0.78,-695.0,-531.0,391.0,-14192.0,270.0,120.0,2.0,star
-4.3,3.9,-9.01,-0.86,0.78,-695.0,-431.0,391.0,-14192.0,450.0,139.0,3.0,star
-3.3,3.9,-9.01,-0.66,0.78,-695.0,-331.0,391.0,-14192.0,723.0,177.0,4.0,star
-0.3,3.9,-9.01,-0.06,0.78,-695.0,-30.0,391.0,-14192.0,1242.0,253.0,4.0,star
0.7,3.9,-9.01,0.14,0.78,-695.0,70.0,391.0,-14192.0,1032.0,250.0,4.0,star
3.7,3.9,-9.01,0.74,0.78,-695.0,371.0,391.0,-14192.0,491.0,177.0,2.0,star
4.7,3.9,-9.01,0.94,0.78,-695.0,471.0,391.0,-14192.0,422.0,151.0,2.0,star
5.7,3.9,-9.01,1.14,0.78,-695.0,571.0,391.0,-14192.0,376.0,111.0,3.0,star
-4.3,4.9,-9.01,-0.86,0.98,-695.0,-431.0,491.0,-14192.0,391.0,106.0,3.0,star
-3.3,4.9,-9.01,-0.66,0.98,-695.0,-331.0,491.0,-14192.0,310.0,128.0,2.0,star
0.7,4.9,-9.01,0.14,0.98,-695.0,70.0,491.0,-14192.0,593.0,173.0,3.0,star
-4.3,5.9,-9.01,-0.86,1.18,-695.0,-431.0,591.0,-14192.0,287.0,88.0,3.0,star
-3.3,5.9,-9.01,-0.66,1.18,-695.0,-331.0,591.0,-14192.0,383.0,102.0,3.0,star
-2.3,5.9,-9.01,-0.46,1.18,-695.0,-230.0,591.0,-14192.0,377.0,109.0,3.0,star
-1.3,5.9,-9.01,-0.26,1.18,-695.0,-130.0,591.0,-14192.0,237.0,116.0,2.0,star
-0.3,5.9,-9.01,-0.06,1.18,-695.0,-30.0,591.0,-14192.0,448.0,123.0,3.0,star
0.7,5.9,-9.01,0.14,1.18,-695.0,70.0,591.0,-14192.0,447.0,125.0,3.0,star
1.7,5.9,-9.01,0.34,1.18,-695.0,170.0,591.0,-14192.0,395.0,117.0,3.0,star
3.7,5.9,-9.01,0.74,1.18,-695.0,371.0,591.0,-14192.0,227.0,106.0,2.0,star
4.7,5.9,-9.01,0.94,1.18,-695.0,471.0,591.0,-14192.0,208.0,97.0,2.0,star
5.7,5.9,-9.01,1.14,1.18,-695.0,571.0,591.0,-14192.0,161.0,77.0,2.0,star
6.7,5.9,-9.01,1.34,1.18,-695.0,671.0,591.0,-14192.0,155.0,65.0,2.0,star
-11.3,6.9,-9.01,-2.26,1.38,-695.0,-1132.0,691.0,-14192.0,56.0,27.0,2.0,star
-6.3,6.9,-9.01,-1.26,1.38,-695.0,-631.0,691.0,-14192.0,128.0,55.0,2.0,star
-3.3,6.9,-9.01,-0.66,1.38,-695.0,-331.0,691.0,-14192.0,281.0,88.0,3.0,star
-2.3,6.9,-9.01,-0.46,1.38,-695.0,-230.0,691.0,-14192.0,268.0,93.0,2.0,star
-1.3,6.9,-9.01,-0.26,1.38,-695.0,-130.0,691.0,-14192.0,250.0,100.0,2.0,star
-0.3,6.9,-9.01,-0.06,1.38,-695.0,-30.0,691.0,-14192.0,368.0,103.0,3.0,star
0.7,6.9,-9.01,0.14,1.38,-695.0,70.0,691.0,-14192.0,322.0,107.0,3.0,star
-3.3,7.9,-9.01,-0.66,1.58,-695.0,-331.0,792.0,-14192.0,175.0,62.0,2.0,star
1.7,7.9,-9.01,0.34,1.58,-695.0,170.0,792.0,-14192.0,163.0,73.0,2.0,star
-0.3,8.9,-9.01,-0.06,1.78,-695.0,-30.0,892.0,-14192.0,118.0,57.0,2.0,star
-4.3,9.9,-9.01,-0.86,1.98,-695.0,-431.0,992.0,-14192.0,86.0,42.0,2.0,star
